owner_id,owner_age_group,owner_gender,district,neighborhood_code,breed_primary,breed_primary_is_mixed,breed_secondary,breed_secondary_is_mixed,breed_type,dog_birth_year,dog_gender,dog_color
105273,71-80,male,10,101,West Highland White Terrier,False,,False,small/companion,2004.0,female,white
105274,21-30,female,8,81,Yorkshire Terrier,False,,False,small/companion,2010.0,female,black
105279,31-40,female,2,24,Mixed breed (large),False,,False,large/working,2014.0,female,beige
105298,61-70,female,11,119,Bolonka Zwetna,False,,False,small/companion,2014.0,male,white/black
105312,41-50,female,11,111,Pekingese,False,,False,small/companion,2010.0,female,beige
105327,61-70,male,10,101,Mixed breed (large),False,,False,large/working,2013.0,male,black/brown/white
105343,51-60,female,11,111,Chihuahua,False,,False,small/companion,2010.0,female,brown/white
105343,51-60,female,11,111,Chihuahua,False,,False,small/companion,2010.0,female,brown
105343,51-60,female,11,111,Chihuahua,False,,False,small/companion,2011.0,female,black/white
105343,51-60,female,11,111,Chihuahua,False,,False,small/companion,2015.0,female,black/white
105347,51-60,female,6,63,Mixed breed (small),False,,False,small/companion,2007.0,female,black
105372,71-80,female,7,73,Chihuahua,False,,False,small/companion,2009.0,female,tricolor
105384,41-50,female,7,72,Jack Russel Terrier,False,,False,small/companion,2004.0,male,tricolor
105388,31-40,female,11,115,Border Collie,False,German Shepherd,False,large/working,2010.0,male,black/white
105390,41-50,female,12,123,Maltese,False,,False,small/companion,2010.0,male,white
105410,61-70,female,3,31,Shih Tzu,False,,False,small/companion,2014.0,female,mahogany/white
105439,31-40,male,10,101,Cavalier King Charles Spaniel,False,,False,small/companion,2014.0,female,brown/white
105446,31-40,male,11,119,Appenzeller Sennenhund,True,,False,large/working,2008.0,male,black/brown
105449,31-40,male,2,21,Mixed breed (large),False,,False,large/working,2009.0,male,brown
105472,31-40,female,9,91,German Shepherd,True,,False,large/working,2007.0,female,beige
105472,31-40,female,9,91,German Shepherd,True,,False,large/working,2007.0,female,brown/black
105487,51-60,male,7,72,Labrador Retriever,False,Poodle,False,large/working,2010.0,male,light brown
105512,41-50,female,11,111,Border Collie,False,Bergamasker,False,large/working,2014.0,female,tricolor
105547,51-60,female,8,83,Afghan Hound,False,,False,large/working,2017.0,female,brindle
105547,51-60,female,8,83,Dachshund,False,,False,small/companion,2010.0,male,black/tan
105548,41-50,female,6,63,Mixed breed (small),False,,False,small/companion,2010.0,female,black
105552,31-40,male,7,72,Labrador Retriever,False,,False,large/working,2009.0,female,black
105554,51-60,female,11,119,Toy Poodle,False,,False,small/companion,2010.0,male,black/white
105555,41-50,female,2,23,Barbet,False,,False,large/working,2016.0,female,brown/white
105585,41-50,female,9,92,Chihuahua,False,,False,small/companion,2017.0,male,fawn
105585,41-50,female,9,92,Papillon,False,,False,small/companion,2012.0,female,tricolor
105585,41-50,female,9,92,Chinese Crested,False,,False,small/companion,2010.0,male,white
105585,41-50,female,9,92,Papillon,False,,False,small/companion,2018.0,male,tricolor
105585,41-50,female,9,92,Papillon,False,,False,small/companion,2014.0,male,black/white
105585,41-50,female,9,92,Chinese Crested,False,,False,small/companion,2009.0,male,black
105585,41-50,female,9,92,Chinese Crested,False,,False,small/companion,2008.0,male,white/brown
105585,41-50,female,9,92,Chinese Crested,False,,False,small/companion,2010.0,male,hairless
105585,41-50,female,9,92,Papillon,False,,False,small/companion,2013.0,male,black/white
105585,41-50,female,9,92,Papillon,False,,False,small/companion,2008.0,male,sable/white
105585,41-50,female,9,92,Chihuahua,False,,False,small/companion,2017.0,male,black/white
105585,41-50,female,9,92,Papillon,False,,False,small/companion,2016.0,male,white/black
105585,41-50,female,9,92,Chinese Crested,False,,False,small/companion,2016.0,male,hairless
105585,41-50,female,9,92,Pomeranian (Zwergspitz),False,,False,small/companion,2015.0,female,black
105592,51-60,male,3,31,Golden Retriever,False,,False,large/working,2007.0,female,golden
105592,51-60,male,3,31,Miniature Australian Shepherd,False,,False,small/companion,2008.0,female,tricolor
105602,31-40,female,9,92,Border Collie,False,,False,large/working,2010.0,male,black/white
105605,61-70,female,6,61,Poodle,False,,False,small/companion,2011.0,male,black/white
105619,31-40,male,2,21,English Setter,False,,False,large/working,2015.0,female,black/white
105622,51-60,female,10,101,Flat Coated Retriever,False,,False,large/working,2016.0,female,black
105626,51-60,male,9,91,Chihuahua,False,,False,small/companion,2013.0,female,gray
105629,31-40,female,6,61,Pekingese,False,,False,small/companion,2011.0,female,brown
105630,51-60,female,6,61,Labrador Retriever,False,Poodle,False,large/working,2010.0,female,blonde
105631,61-70,male,10,102,Lagotto Romagnolo,False,,False,large/working,2011.0,male,brown
105663,71-80,female,10,101,Yorkshire Terrier,False,Havanese,False,small/companion,2019.0,female,tricolor
105690,31-40,female,2,24,Beagle,False,,False,small/companion,2008.0,female,black/brown/white
105692,61-70,female,8,83,Long-haired Dachshund,False,,False,small/companion,2010.0,male,reddish-brown
105717,51-60,female,6,61,German Shepherd,False,,False,large/working,2015.0,male,black
105717,51-60,female,6,61,Irish Terrier,False,,False,large/working,2013.0,female,red
105759,51-60,female,1,11,Giant Schnauzer,False,Labrador Retriever,False,large/working,2017.0,male,black
105761,51-60,male,11,115,Fox Terrier,False,,False,small/companion,2018.0,female,tricolor
105761,51-60,male,11,115,Fox Terrier,False,,False,small/companion,2011.0,female,white/black/brown
105784,51-60,male,9,91,Border Collie,False,,False,large/working,2010.0,male,tricolor
105797,31-40,female,5,51,Cairn Terrier,False,,False,small/companion,2010.0,female,beige/brown
105870,81-90,female,3,33,Labrador Retriever,False,,False,large/working,2007.0,female,black
105938,21-30,male,8,83,Mixed breed (large),False,,False,large/working,2012.0,female,tricolor
105957,41-50,female,11,119,Parson Jack Russell Terrier,False,,False,small/companion,2010.0,female,tricolor
105967,31-40,female,2,21,Jack Russel Terrier,True,,False,small/companion,2005.0,female,black/brown
105975,51-60,female,8,81,Labrador Retriever,False,,False,large/working,2010.0,male,black
105980,31-40,female,7,71,Podengo Portugues,True,,False,small/companion,2017.0,female,light brown
105983,41-50,male,6,63,Chihuahua,False,,False,small/companion,2010.0,male,tricolor
106020,61-70,female,8,83,Medium Poodle,False,,False,small/companion,2010.0,female,silver
106059,61-70,male,9,92,Mixed breed (small),False,,False,small/companion,2010.0,male,tricolor
106060,31-40,male,9,92,Miniature Australian Shepherd,False,,False,small/companion,2017.0,female,red merle
106077,41-50,male,3,34,Shih Tzu,False,,False,small/companion,2011.0,male,tricolor
106079,41-50,male,3,31,Affenpinscher,False,,False,small/companion,2007.0,male,black
106133,51-60,female,7,74,Parson Russell Terrier,False,,False,small/companion,2010.0,male,white/brown
106181,71-80,female,10,101,West Highland White Terrier,False,,False,small/companion,2011.0,female,white
106193,61-70,male,10,101,Yorkshire Terrier,False,,False,small/companion,2010.0,female,blue/tan
106194,51-60,male,6,63,Lagotto Romagnolo,False,,False,large/working,2011.0,male,brown/white
106194,51-60,male,6,63,Slovak Cuvac,False,,False,large/working,2014.0,male,white
106226,41-50,female,10,101,Parson Russell Terrier,False,,False,small/companion,2008.0,female,tricolor
106243,31-40,female,8,81,Chihuahua,False,,False,small/companion,2008.0,male,brown
106243,31-40,female,8,81,Chihuahua,False,,False,small/companion,2005.0,male,brown
106280,21-30,female,11,119,Chihuahua,False,,False,small/companion,2008.0,male,white/black
106297,41-50,female,10,102,German Shepherd,False,Malinois,False,large/working,2019.0,female,black/brown
106313,71-80,female,1,14,Poodle,False,,False,small/companion,2015.0,female,black
106389,51-60,female,11,115,Little Lion Dog,False,,False,small/companion,2010.0,female,black/brown
106422,41-50,female,7,74,Golden Retriever,False,,False,large/working,2018.0,male,blonde
106426,41-50,female,3,33,Miniature Pinscher,False,,False,small/companion,2011.0,male,black/brown
106477,41-50,male,11,119,White Swiss Shepherd,False,,False,large/working,2017.0,male,white
106514,51-60,female,8,83,Australian Shepherd,False,Poodle,False,large/working,2011.0,male,blue/merle
106522,31-40,female,9,92,Chihuahua,False,,False,small/companion,2010.0,female,beige
106537,31-40,female,12,122,Mixed breed (small),False,,False,small/companion,2011.0,female,beige
106561,41-50,male,10,101,Yorkshire Terrier,False,,False,small/companion,2011.0,male,black/brown
106561,41-50,male,10,101,Labrador Retriever,False,,False,large/working,2018.0,male,brown
106607,31-40,female,9,91,Boxer,False,Leonberger,False,large/working,2007.0,male,brindle
106655,41-50,female,3,34,Golden Retriever,False,,False,large/working,2011.0,male,golden
106658,31-40,female,2,21,Kooikerhondje,False,,False,small/companion,2011.0,male,white/orange
106666,31-40,female,9,91,Pug,False,,False,small/companion,2008.0,male,black
106705,71-80,female,8,81,Poodle,False,,False,small/companion,2010.0,female,black/white
106733,61-70,female,2,21,Border Collie,False,,False,large/working,2011.0,female,tricolor
106762,51-60,female,10,101,Irish Setter,False,,False,large/working,2011.0,male,mahogany
106763,31-40,female,11,111,Chihuahua,False,,False,small/companion,2011.0,female,black/brown/white
106765,41-50,female,7,74,Golden Retriever,False,,False,large/working,2011.0,male,golden
106798,31-40,female,5,52,Golden Retriever,False,,False,large/working,2010.0,male,golden
106826,71-80,female,9,91,Lagotto Romagnolo,False,,False,large/working,2011.0,male,white/brown
106830,41-50,female,3,33,Mixed breed (large),False,,False,large/working,2016.0,male,cinnamon
106831,31-40,female,9,92,Jack Russel Terrier,False,,False,small/companion,2011.0,female,tricolor
106833,31-40,male,10,102,Münsterländer,False,,False,large/working,2018.0,female,black/white
106835,31-40,male,10,102,German Hunting Terrier,False,,False,small/companion,2012.0,male,red/black
106838,41-50,male,9,91,Yorkshire Terrier,False,,False,small/companion,2010.0,female,black/tan
106839,31-40,female,9,91,Papillon,False,,False,small/companion,2004.0,male,white/brown
106918,51-60,female,7,72,Dachshund,True,,False,small/companion,2009.0,female,black
106922,71-80,female,9,92,Chihuahua,False,,False,small/companion,2010.0,male,brown
106933,51-60,female,3,31,Mixed breed (small),False,,False,small/companion,2010.0,male,tricolor
106980,41-50,female,6,63,Havanese,False,,False,small/companion,2010.0,female,brown/white
106981,51-60,male,12,123,Yorkshire Terrier,False,,False,small/companion,2006.0,female,black/tan
106996,71-80,female,10,101,Mixed breed (small),False,,False,small/companion,2005.0,male,tricolor
107005,71-80,female,6,63,Bolonka Zwetna,False,,False,small/companion,2011.0,female,sable beige
107010,51-60,female,3,34,Pug,False,,False,small/companion,2009.0,female,sand-colored
107028,41-50,male,4,42,Bergamasker,True,,False,large/working,2004.0,male,white/brown
107082,71-80,female,10,101,Nova Scotia Duck Tolling Retriever,False,,False,large/working,2011.0,female,white/brown
107089,51-60,female,11,111,Chihuahua,False,,False,small/companion,2010.0,female,blue
107093,31-40,female,5,52,German Shepherd,True,,False,large/working,2009.0,male,black/brown/beige
107104,61-70,male,9,92,Shih Tzu,False,,False,small/companion,2011.0,male,beige/white
107108,61-70,female,7,72,Pug,False,,False,small/companion,2011.0,female,black
107113,41-50,female,1,14,Jack Russel Terrier,False,,False,small/companion,2007.0,female,white/black
107131,41-50,female,3,34,Labrador Retriever,False,,False,large/working,2011.0,female,black
107158,41-50,male,7,71,Samojede,False,,False,large/working,2011.0,male,white
107302,51-60,male,10,102,Rhodesian Ridgeback,False,,False,large/working,2011.0,female,wheaten
107323,31-40,female,1,13,French Bulldog,False,,False,small/companion,2011.0,female,brindle
107327,31-40,female,11,115,Golden Retriever,False,Appenzeller Sennenhund,False,large/working,2010.0,male,black/brown
107338,51-60,female,11,111,Chihuahua,False,,False,small/companion,2011.0,female,white/cream
107378,51-60,male,4,42,Beagle,False,,False,small/companion,2009.0,female,tricolor
107390,61-70,male,8,83,Yorkshire Terrier,False,,False,small/companion,2011.0,male,blue/tan
107450,61-70,female,2,21,Labrador Retriever,False,,False,large/working,2011.0,female,brown
107498,51-60,male,3,31,Labrador Retriever,False,Golden Retriever,False,large/working,2011.0,male,golden
107591,41-50,female,3,31,Jack Russel Terrier,False,,False,small/companion,2011.0,male,tricolor
107606,41-50,female,9,91,Miniature Pinscher,False,Dachshund,False,small/companion,2006.0,male,black/brown
107607,41-50,female,9,91,Rhodesian Ridgeback,False,,False,large/working,2011.0,male,red-wheaten
107607,41-50,female,9,91,Miniature Pinscher,False,,False,small/companion,2014.0,male,black/red
107620,71-80,female,12,121,Airedale Terrier,False,,False,large/working,2011.0,male,red/black
107636,51-60,female,6,61,Mixed breed (small),False,,False,small/companion,2009.0,male,cream
107650,31-40,female,11,111,Labrador Retriever,False,,False,large/working,2010.0,female,black
107650,31-40,female,11,111,Tibetan Spaniel,False,,False,small/companion,2005.0,male,black
107652,61-70,male,6,61,Mixed breed (small),False,,False,small/companion,2010.0,female,beige
107708,41-50,male,11,119,Yorkshire Terrier,False,,False,small/companion,2010.0,female,black/brown
107752,61-70,female,1,11,Maltese,False,,False,small/companion,2013.0,female,white
107775,41-50,male,11,119,Standard Schnauzer,False,,False,large/working,2011.0,male,black
107794,31-40,female,9,92,Flat Coated Retriever,False,,False,large/working,2010.0,male,black
107855,31-40,female,12,122,Pomeranian (Zwergspitz),False,,False,small/companion,2011.0,female,beige
107860,71-80,male,3,34,West Highland White Terrier,False,,False,small/companion,2011.0,male,white
107869,71-80,female,2,21,Malinois,False,,False,large/working,2010.0,male,fawn
107870,21-30,female,11,111,Poodle,True,,False,small/companion,2015.0,male,brown/white
107870,21-30,female,11,111,Dogo Argentino,False,,False,large/working,2011.0,female,white
107881,21-30,female,10,101,Jack Russel Terrier,False,,False,small/companion,2011.0,male,tricolor
107883,61-70,male,7,74,Labrador Retriever,False,,False,large/working,2010.0,male,black
107893,41-50,female,11,119,Chihuahua,False,,False,small/companion,2010.0,male,cream
107960,31-40,female,6,63,Labrador Retriever,False,,False,large/working,2017.0,female,black
107971,51-60,female,3,33,Labrador Retriever,False,,False,large/working,2011.0,female,black
107989,41-50,female,7,74,Mixed breed (small),False,,False,small/companion,2011.0,female,beige
107996,31-40,male,9,91,Pekingese,False,,False,small/companion,2011.0,female,brown
107998,51-60,female,12,123,Yorkshire Terrier,False,,False,small/companion,2009.0,male,black/tan
